Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
SluffAndRuff,472.1,25,53,517,4309,461,568,684,824,4371,147,864,4639,348,1889,14583,1.45,17.01,10.25,107,140,3,8.33,6.39,0.3,49,107,58,22,0,233,32,264,20.7,37.93,34.06,38.6,0.05,0.11,1.1,9.13,0.98,1.2,1.45,1.75,9.26,0.31
SmallyBigs,98.3,12,18,159,1052,139,180,140,169,399,24,184,1184,40,472,3776,0.94,13.04,11.32,41,29,2,6.62,2.85,0.11,8,46,19,10,3,36,7,49,28.93,52.63,25.71,35.0,0.12,0.18,1.62,10.7,1.41,1.83,1.42,1.72,4.06,0.24
smoji_,151.2,2,18,211,1119,192,245,134,167,832,37,279,1687,134,686,5024,0.68,13.26,8.53,53,33,1,5.3,6.21,0.17,7,68,24,10,0,33,9,34,32.23,41.67,24.63,25.37,0.01,0.12,1.4,7.4,1.27,1.62,0.89,1.1,5.5,0.24
snackpack,254.9,0,24,306,1909,279,396,425,483,1838,34,466,2788,389,1161,9957,1.22,7.3,7.84,117,58,3,6.24,4.32,0.18,14,70,38,18,5,107,17,149,22.88,47.37,25.18,35.06,0.0,0.09,1.2,7.49,1.09,1.55,1.67,1.89,7.21,0.13
snakes,75.7,-7,10,121,738,111,146,69,80,233,14,139,826,100,342,2665,0.55,10.07,8.26,35,11,0,6.1,3.38,0.09,6,41,18,8,2,17,4,19,33.88,44.44,24.64,27.54,-0.09,0.13,1.6,9.75,1.47,1.93,0.91,1.06,3.08,0.18
snaxolotl,73.7,11,15,129,738,113,130,60,71,178,18,134,953,75,393,2420,0.55,13.43,11.63,17,11,1,5.72,2.97,0.07,1,31,7,2,1,15,3,17,24.03,28.57,25.0,28.33,0.15,0.2,1.75,10.01,1.53,1.76,0.81,0.96,2.42,0.24
Snekster,68.5,-13,4,85,685,81,103,58,60,457,11,126,697,20,276,2760,0.58,8.73,4.71,22,2,0,8.06,7.88,0.17,10,27,10,5,1,18,1,25,31.76,50.0,31.03,43.1,-0.19,0.06,1.24,10.0,1.18,1.5,0.85,0.88,6.67,0.16
Soccertanker,291.7,16,38,408,3118,365,421,297,331,1150,58,518,3448,268,1407,11327,0.79,11.2,9.31,56,34,5,7.64,3.87,0.1,27,93,37,18,3,70,14,85,22.79,48.65,23.57,28.62,0.05,0.13,1.4,10.69,1.25,1.44,1.02,1.13,3.94,0.2
solongloser,114.4,3,18,186,1416,163,180,119,159,346,39,196,1338,40,532,4610,0.88,19.9,9.68,17,40,5,7.61,2.91,0.08,15,42,11,6,0,21,8,30,22.58,54.55,17.65,25.21,0.03,0.16,1.63,12.38,1.42,1.57,1.04,1.39,3.02,0.34
some ball 1,104.0,0,16,167,1115,149,176,113,121,377,15,186,1209,90,490,3673,0.69,8.06,9.58,27,8,2,6.68,3.34,0.1,11,45,20,6,1,22,9,26,26.95,30.0,19.47,23.01,0.0,0.15,1.61,10.72,1.43,1.69,1.09,1.16,3.62,0.14
Some Ball 64,27.9,-8,1,22,78,21,41,57,75,280,7,50,185,29,77,881,1.83,14.0,4.55,20,18,0,3.55,4.91,0.32,1,11,6,4,0,22,3,24,50.0,66.67,38.6,42.11,-0.29,0.04,0.79,2.8,0.75,1.47,2.04,2.69,10.04,0.25
Some Baloney,16.0,-4,2,20,115,18,30,18,18,58,1,28,115,5,47,734,0.6,3.57,10.0,12,0,0,5.75,3.22,0.08,0,2,6,2,0,5,1,4,10.0,33.33,27.78,22.22,-0.25,0.12,1.25,7.19,1.12,1.88,1.12,1.12,3.62,0.06
SomeKen,27.3,1,2,40,294,38,52,32,39,155,5,48,269,40,114,1009,0.75,10.42,5.0,14,7,0,7.35,4.84,0.15,3,9,4,2,0,9,3,10,22.5,50.0,28.12,31.25,0.04,0.07,1.47,10.77,1.39,1.9,1.17,1.43,5.68,0.18
Sommeballier,21.4,-2,1,22,166,21,32,36,50,61,11,51,273,15,111,912,1.56,21.57,4.55,11,14,0,7.55,1.69,0.07,1,6,2,0,1,3,1,6,27.27,0.0,8.33,16.67,-0.09,0.05,1.03,7.76,0.98,1.5,1.68,2.34,2.85,0.51
SoulCake,220.3,0,28,291,1586,262,342,251,289,1804,43,410,2628,100,1054,6652,0.85,10.49,9.62,80,38,1,5.45,7.19,0.27,13,98,35,14,4,82,8,99,33.68,40.0,32.67,39.44,0.0,0.13,1.32,7.2,1.19,1.55,1.14,1.31,8.19,0.2
SoulSauce,172.4,-3,31,272,2273,237,261,162,186,379,26,324,1704,80,688,7071,0.71,8.02,11.4,24,24,4,8.36,2.34,0.05,26,56,25,11,5,30,7,36,20.59,44.0,18.52,22.22,-0.02,0.18,1.58,13.18,1.37,1.51,0.94,1.08,2.2,0.15
Soupy,8.5,1,0,15,113,15,16,6,6,29,0,15,102,19,43,349,0.38,0.0,0.0,1,0,0,7.53,4.83,0.08,1,3,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.12,0.0,1.76,13.29,1.76,1.88,0.71,0.71,3.41,0.0
Sphear,8.3,1,1,9,48,8,12,10,11,54,2,16,57,0,22,296,0.92,12.5,11.11,4,1,0,5.33,5.4,0.18,0,2,0,0,0,5,0,5,22.22,0.0,50.0,50.0,0.12,0.12,1.08,5.78,0.96,1.45,1.2,1.33,6.51,0.24
Sphero Agnew,48.2,0,3,65,347,62,71,71,76,182,6,84,499,13,198,1809,1.07,7.14,4.62,9,5,0,5.34,2.56,0.1,1,16,8,6,0,12,1,14,24.62,75.0,16.9,19.72,0.0,0.06,1.35,7.2,1.29,1.47,1.47,1.58,3.78,0.12
Spheroid.,295.1,21,33,440,2905,403,480,285,334,1352,72,542,3540,210,1428,9958,0.7,13.28,7.5,77,49,4,6.6,4.74,0.14,24,110,52,13,1,72,14,84,25.0,25.0,25.26,29.47,0.07,0.11,1.49,9.84,1.37,1.63,0.97,1.13,4.58,0.24
SphinctrSlyr,40.5,0,5,56,354,50,66,55,70,188,13,77,375,25,153,1698,1.06,16.88,8.93,16,15,1,6.32,3.42,0.11,2,12,4,3,0,12,0,16,21.43,75.0,21.82,29.09,0.0,0.12,1.38,8.74,1.23,1.63,1.36,1.73,4.64,0.32
spills,211.5,-9,26,318,2705,287,346,205,307,327,71,383,2162,336,912,8451,0.89,18.54,8.18,59,102,5,8.51,1.6,0.04,32,74,36,20,2,31,7,37,23.27,55.56,15.12,18.05,-0.04,0.12,1.5,12.79,1.36,1.64,0.97,1.45,1.55,0.34
Squeeb,8.2,-1,0,10,109,10,11,12,18,29,5,16,114,5,45,359,1.64,31.25,0.0,1,6,0,10.9,2.42,0.08,2,3,1,1,0,2,0,4,30.0,100.0,16.67,33.33,-0.12,0.0,1.22,13.29,1.22,1.34,1.46,2.2,3.54,0.61
Squish,173.8,7,14,209,1593,192,238,207,237,891,34,321,1749,121,713,6592,1.0,10.59,6.7,46,30,3,7.62,4.3,0.14,16,53,25,12,0,51,16,68,25.36,48.0,24.64,32.85,0.04,0.08,1.2,9.17,1.1,1.37,1.19,1.36,5.13,0.2
State Champ,145.9,6,14,210,1295,192,241,159,173,1055,17,260,1470,103,594,5819,0.72,6.54,6.67,49,14,4,6.17,6.64,0.18,5,51,30,11,2,47,7,52,24.29,36.67,29.56,32.7,0.04,0.1,1.44,8.88,1.32,1.65,1.09,1.19,7.23,0.12
Stronk,346.3,38,33,312,1788,275,380,452,550,3961,95,621,3294,253,1332,10726,1.45,15.3,10.58,105,98,4,5.73,8.76,0.37,11,79,34,12,3,179,24,212,25.32,35.29,39.6,46.9,0.11,0.1,0.9,5.16,0.79,1.1,1.31,1.59,11.44,0.27
Stultify,0.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,107,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subglacious,69.0,6,14,95,652,81,101,64,69,265,11,121,766,55,311,2448,0.68,9.09,14.74,20,5,0,6.86,4.14,0.11,7,32,12,5,1,17,4,23,33.68,41.67,26.56,35.94,0.09,0.2,1.38,9.45,1.17,1.46,0.93,1.0,3.84,0.16
Suchit,146.7,-10,14,207,1029,192,278,189,219,746,32,268,1738,134,708,4388,0.79,11.94,6.76,86,30,1,4.97,3.95,0.17,6,65,27,9,1,50,7,60,31.4,33.33,26.46,31.75,-0.07,0.1,1.41,7.01,1.31,1.9,1.29,1.49,5.09,0.22
Sugar,643.7,-42,87,905,5690,812,977,867,1058,5427,207,1164,6526,515,2647,20032,1.08,17.78,9.61,165,191,6,6.29,6.26,0.27,45,277,98,30,4,322,41,382,30.61,30.61,37.14,44.06,-0.07,0.14,1.41,8.84,1.26,1.52,1.35,1.64,8.43,0.32
suicidebypop,59.2,1,12,105,926,91,118,45,59,82,5,102,687,25,275,2206,0.5,4.9,11.43,27,14,2,8.82,1.82,0.04,13,22,7,4,1,9,2,9,20.95,57.14,20.0,20.0,0.02,0.2,1.77,15.64,1.54,1.99,0.76,1.0,1.39,0.08
supergremlin,31.400000000000002,3,2,35,315,33,43,38,44,175,5,56,310,50,132,1297,1.02,8.93,5.71,10,6,0,9.0,4.61,0.13,4,5,3,3,0,12,3,18,14.29,100.0,31.58,47.37,0.1,0.06,1.11,10.03,1.05,1.37,1.21,1.4,5.57,0.16
SuperPoopman,390.5,-14,46,540,3910,487,609,476,540,1705,87,705,3833,105,1527,15206,0.89,12.34,8.52,122,64,7,7.24,3.58,0.11,30,124,43,14,4,120,12,164,22.96,32.56,25.21,34.45,-0.04,0.12,1.38,10.01,1.25,1.56,1.22,1.38,4.37,0.22
Sussy Blocka,42.6,0,6,77,506,70,78,44,45,197,10,80,483,0,190,1482,0.58,12.5,7.79,8,1,1,6.57,4.48,0.13,4,26,10,3,0,9,1,14,33.77,30.0,20.45,31.82,0.0,0.14,1.81,11.88,1.64,1.83,1.03,1.06,4.62,0.23
Sway,117.1,-1,10,146,1043,136,174,136,164,606,34,234,1239,55,493,4492,0.94,14.53,6.85,38,28,0,7.14,4.46,0.13,5,30,16,8,0,36,4,48,20.55,50.0,26.47,35.29,-0.01,0.09,1.25,8.91,1.16,1.49,1.16,1.4,5.18,0.29
Swift,139.1,-14,21,222,1133,200,275,169,203,681,23,259,1674,135,683,5524,0.74,8.88,9.46,75,34,1,5.1,4.03,0.12,2,63,23,10,2,59,3,73,28.38,43.48,34.91,43.2,-0.1,0.15,1.6,8.15,1.44,1.98,1.21,1.46,4.9,0.17
swiss,15.5,-3,3,17,175,14,20,17,17,55,3,28,154,0,60,603,0.85,10.71,17.65,6,0,0,10.29,3.24,0.09,3,2,1,0,1,5,0,7,11.76,0.0,29.41,41.18,-0.19,0.19,1.1,11.29,0.9,1.29,1.1,1.1,3.55,0.19
Swully,99.3,-4,5,74,410,68,130,146,169,1173,24,181,714,98,297,3358,1.3,13.26,6.76,62,23,1,5.54,8.03,0.35,2,23,13,4,0,55,6,57,31.08,30.77,37.67,39.04,-0.04,0.05,0.75,4.13,0.68,1.31,1.47,1.7,11.81,0.24
t h C,94.4,11,8,92,490,82,115,143,176,1062,26,173,947,90,390,3002,1.53,15.03,8.7,33,33,2,5.33,7.43,0.35,3,30,16,4,2,57,7,65,32.61,25.0,39.86,45.45,0.12,0.08,0.97,5.19,0.87,1.22,1.51,1.86,11.25,0.28
T-Rex,8.0,-2,1,10,79,9,12,12,13,4,2,14,78,5,31,327,1.08,14.29,10.0,3,1,0,7.9,0.33,0.01,1,4,2,1,0,1,1,1,40.0,50.0,8.33,8.33,-0.25,0.12,1.25,9.88,1.12,1.5,1.5,1.62,0.5,0.25
T.Bomballdil,281.9,15,30,431,2565,398,480,274,304,1779,39,500,3231,180,1301,9225,0.63,7.8,6.96,82,30,3,5.95,6.49,0.19,13,110,40,16,1,102,19,114,25.52,40.0,37.23,41.61,0.05,0.11,1.53,9.1,1.41,1.7,0.97,1.08,6.31,0.14
T_Y,24.6,-5,1,29,237,28,39,24,39,156,6,44,239,30,100,911,1.0,13.64,3.45,11,15,0,8.17,6.5,0.17,3,10,2,1,0,6,0,5,34.48,50.0,25.0,20.83,-0.2,0.04,1.18,9.63,1.14,1.59,0.98,1.59,6.34,0.24
Taj Maball,16.9,-5,1,21,107,19,28,17,18,36,1,28,166,15,67,754,0.64,3.57,4.76,9,1,1,5.1,2.12,0.05,0,5,1,0,0,3,1,4,23.81,0.0,17.65,23.53,-0.3,0.06,1.24,6.33,1.12,1.66,1.01,1.07,2.13,0.06
taskforce,8.0,3,0,14,66,13,20,9,11,46,4,14,88,30,40,264,0.55,28.57,0.0,7,2,1,4.71,5.11,0.17,0,4,2,1,0,3,1,4,28.57,50.0,33.33,44.44,0.38,0.0,1.75,8.25,1.62,2.5,1.12,1.38,5.75,0.5
Taurus,119.1,31,21,144,1428,121,149,192,219,932,31,216,1075,50,432,4125,1.47,14.35,14.58,28,27,2,9.92,4.85,0.23,17,33,14,7,2,64,8,71,22.92,50.0,33.33,36.98,0.26,0.18,1.21,11.99,1.02,1.25,1.61,1.84,7.83,0.26
tbiol,118.3,-21,3,93,482,88,136,126,167,855,25,206,1209,180,508,4149,1.23,12.14,3.23,48,41,2,5.18,6.79,0.21,2,38,19,7,0,34,7,37,40.86,36.84,26.98,29.37,-0.18,0.03,0.79,4.07,0.74,1.15,1.07,1.41,7.23,0.21
Ted,56.4,-4,6,88,689,80,92,52,58,204,11,100,561,55,233,2187,0.63,11.0,6.82,12,6,2,7.83,3.92,0.09,9,23,12,7,1,9,1,17,26.14,58.33,17.31,32.69,-0.07,0.11,1.56,12.22,1.42,1.63,0.92,1.03,3.62,0.2
TERROR NUGS,31.6,7,4,28,327,24,29,45,45,283,1,56,296,0,116,1065,1.55,1.79,14.29,5,0,0,11.68,6.29,0.27,4,3,0,0,0,21,0,20,10.71,0.0,46.67,44.44,0.22,0.13,0.89,10.35,0.76,0.92,1.42,1.42,8.96,0.03
terrrrriball,16.0,0,0,7,20,7,12,26,26,198,0,28,124,0,48,590,2.17,0.0,0.0,5,0,0,2.86,7.62,0.34,0,2,1,1,0,7,2,9,28.57,100.0,26.92,34.62,0.0,0.0,0.44,1.25,0.44,0.75,1.62,1.62,12.38,0.0
Terry,86.4,0,14,162,838,147,197,89,99,264,10,157,992,45,401,3450,0.5,6.37,8.64,50,10,1,5.17,2.97,0.08,5,47,25,8,0,18,4,24,29.01,32.0,20.22,26.97,0.0,0.16,1.87,9.7,1.7,2.28,1.03,1.15,3.06,0.12
teto,19.7,1,0,24,111,24,31,38,42,140,3,34,227,5,89,765,1.35,8.82,0.0,7,4,0,4.62,3.68,0.18,0,8,4,2,0,16,3,17,33.33,50.0,42.11,44.74,0.05,0.0,1.22,5.63,1.22,1.57,1.93,2.13,7.11,0.15
tha king,581.0,-60,54,674,4357,617,783,794,932,4812,143,1067,6009,392,2423,18334,1.19,13.4,8.01,166,138,3,6.46,6.06,0.26,36,215,62,19,4,243,36,301,31.9,30.65,30.6,37.91,-0.1,0.09,1.16,7.5,1.06,1.35,1.37,1.6,8.28,0.25
The Bhutan,223.3,-30,29,407,2143,377,437,202,228,652,22,398,2947,255,1209,8137,0.52,5.53,7.13,60,26,1,5.27,3.23,0.08,5,116,58,22,5,38,7,56,28.5,37.93,18.81,27.72,-0.13,0.13,1.82,9.6,1.69,1.96,0.9,1.02,2.92,0.1
the buttons,37.8,-5,5,50,268,44,63,28,32,63,8,75,446,10,176,1408,0.51,10.67,10.0,19,4,1,5.36,2.25,0.04,2,15,8,2,0,7,3,8,30.0,25.0,25.0,28.57,-0.13,0.13,1.32,7.09,1.16,1.67,0.74,0.85,1.67,0.21
TheBadBall,43.4,-21,0,54,245,53,71,50,53,349,2,76,434,27,175,1697,0.75,2.63,0.0,18,3,1,4.54,6.98,0.21,1,22,8,2,0,21,1,21,40.74,25.0,42.0,42.0,-0.48,0.0,1.24,5.65,1.22,1.64,1.15,1.22,8.04,0.05
TheBob18,16.0,-1,3,21,188,18,22,27,27,131,5,35,187,0,74,563,1.23,14.29,14.29,4,0,0,8.95,4.85,0.23,2,5,1,0,1,11,1,12,23.81,0.0,40.74,44.44,-0.06,0.19,1.31,11.75,1.12,1.38,1.69,1.69,8.19,0.31
TheG,387.2,14,49,482,3299,431,557,542,611,3511,60,715,4311,205,1733,12836,1.1,8.39,10.17,126,69,2,6.84,6.48,0.27,28,126,49,14,8,190,36,204,26.14,28.57,35.06,37.64,0.04,0.13,1.24,8.52,1.11,1.44,1.4,1.58,9.07,0.15
TheNippIe,150.5,-3,12,187,1400,173,216,156,175,1030,21,266,1413,140,576,5778,0.81,7.89,6.42,43,19,2,7.49,6.6,0.18,12,50,9,3,0,51,8,58,26.74,33.33,32.69,37.18,-0.02,0.08,1.24,9.3,1.15,1.44,1.04,1.16,6.84,0.14
Therapist,111.5,-24,14,156,1230,142,176,119,128,438,12,193,1172,60,470,4352,0.73,6.22,8.97,34,9,0,7.88,3.68,0.1,15,33,16,7,2,33,4,42,21.15,43.75,27.73,35.29,-0.22,0.13,1.4,11.03,1.27,1.58,1.07,1.15,3.93,0.11
Thermostat,16.0,1,2,31,141,28,34,19,19,25,4,28,231,0,92,574,0.56,14.29,6.45,6,0,1,4.55,1.32,0.04,2,12,4,2,0,1,1,1,38.71,50.0,5.26,5.26,0.06,0.12,1.94,8.81,1.75,2.12,1.19,1.19,1.56,0.25
theThermals,28.8,-14,2,43,299,41,50,23,33,118,8,52,289,20,116,1190,0.66,15.38,4.65,9,10,0,6.95,5.13,0.1,3,11,11,4,0,4,1,4,25.58,36.36,17.39,17.39,-0.49,0.07,1.49,10.38,1.42,1.74,0.8,1.15,4.1,0.28
TheYoungWolf,333.2,-37,36,540,2972,499,601,313,371,1963,54,601,3912,380,1612,11360,0.62,8.99,6.67,102,58,5,5.5,6.27,0.17,14,155,66,27,3,91,23,113,28.7,40.91,29.07,36.1,-0.11,0.11,1.62,8.92,1.5,1.8,0.94,1.11,5.89,0.16
Threeflower,13.200000000000001,-4,1,20,49,19,24,13,17,66,3,24,151,5,61,396,0.71,12.5,5.0,5,4,0,2.45,5.08,0.17,0,12,2,2,0,4,1,5,60.0,100.0,30.77,38.46,-0.3,0.08,1.52,3.71,1.44,1.82,0.98,1.29,5.0,0.23
TigertheLion,136.3,14,13,129,1136,115,158,219,226,1138,16,246,1220,95,497,5196,1.43,6.5,10.08,43,7,1,8.81,5.2,0.22,11,16,14,6,0,66,4,75,12.4,42.86,30.14,34.25,0.1,0.1,0.95,8.33,0.84,1.16,1.61,1.66,8.35,0.12
timo_tay,24.7,0,3,22,131,19,19,36,43,362,5,44,254,40,108,758,2.26,11.36,13.64,0,7,0,5.95,10.06,0.48,1,4,4,1,0,13,1,16,18.18,25.0,36.11,44.44,0.0,0.12,0.89,5.3,0.77,0.77,1.46,1.74,14.66,0.2
Tinderfella,74.2,-1,7,115,709,107,132,94,117,454,18,130,983,45,393,2332,0.89,13.85,6.09,25,23,1,6.17,4.83,0.19,3,27,13,3,1,21,3,35,23.48,23.08,22.34,37.23,-0.01,0.09,1.55,9.56,1.44,1.78,1.27,1.58,6.12,0.24
tnevlos,128.1,9,16,122,705,106,151,166,207,941,23,230,1125,220,484,4218,1.37,10.0,13.11,45,41,0,5.78,5.67,0.22,7,39,15,8,1,41,8,55,31.97,53.33,24.7,33.13,0.07,0.12,0.95,5.5,0.83,1.18,1.3,1.62,7.35,0.18
TNT,8.0,2,0,5,29,5,10,14,21,106,2,14,70,13,30,257,2.1,14.29,0.0,5,7,0,5.8,7.57,0.41,0,2,1,0,0,8,3,7,40.0,0.0,57.14,50.0,0.25,0.0,0.62,3.62,0.62,1.25,1.75,2.62,13.25,0.25
toasty,317.3,57,76,513,4220,430,504,347,422,985,83,568,3293,139,1313,10019,0.84,14.61,14.81,74,75,7,8.23,2.84,0.1,49,129,41,15,8,74,18,91,25.15,36.59,21.33,26.22,0.18,0.24,1.62,13.3,1.36,1.59,1.09,1.33,3.1,0.26
Toidi,1002.2,6,55,789,4143,730,1113,1640,1873,12917,253,1828,8420,1006,3492,31559,1.68,13.84,6.97,383,233,4,5.25,7.88,0.41,19,237,90,35,4,691,65,789,30.04,38.89,42.13,48.11,0.01,0.05,0.79,4.13,0.73,1.11,1.64,1.87,12.89,0.25
TOM BRADY,8.0,3,1,16,136,15,15,12,13,3,1,14,68,15,29,359,0.87,7.14,6.25,0,1,0,8.5,0.25,0.01,2,3,1,0,0,1,2,1,18.75,0.0,8.33,8.33,0.38,0.12,2.0,17.0,1.88,1.88,1.5,1.62,0.38,0.12
tothekeep,0.4,-1,0,0,0,0,0,0,0,7,0,0,5,0,2,40,0.0,0.0,0.0,0,0,0,0.0,0.0,0.18,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0
Trapsin,329.1,30,48,430,3102,380,449,364,441,2484,91,610,3668,270,1490,10818,0.98,14.92,11.16,69,77,2,7.21,6.82,0.23,26,90,35,16,5,131,13,162,20.93,45.71,35.99,44.51,0.09,0.15,1.31,9.43,1.15,1.36,1.11,1.34,7.55,0.28
trash panda,18.5,3,0,23,139,22,22,19,21,112,4,32,245,20,102,696,0.95,12.5,0.0,0,2,1,6.04,5.89,0.16,0,6,5,1,0,7,0,9,26.09,20.0,36.84,47.37,0.16,0.0,1.24,7.51,1.19,1.19,1.03,1.14,6.05,0.22
trippi,333.3,-15,30,363,1972,333,459,398,473,2270,85,614,3487,269,1419,10486,1.03,13.84,8.26,126,75,0,5.43,5.7,0.22,9,97,41,11,5,119,15,144,26.72,26.83,29.9,36.18,-0.05,0.09,1.09,5.92,1.0,1.38,1.19,1.42,6.81,0.26
tutorial_wiz,22.6,-3,0,17,40,17,25,25,25,282,1,38,143,10,56,772,1.0,2.63,0.0,8,0,0,2.35,11.28,0.37,0,8,7,4,0,8,1,11,47.06,57.14,32.0,44.0,-0.13,0.0,0.75,1.77,0.75,1.11,1.11,1.11,12.48,0.04
twelvefive,23.8,6,1,22,130,21,26,35,53,270,7,42,289,50,124,795,2.04,16.67,4.55,5,18,0,5.91,7.71,0.34,1,4,2,1,0,11,2,15,18.18,50.0,31.43,42.86,0.25,0.04,0.92,5.46,0.88,1.09,1.47,2.23,11.34,0.29
twirly,8.7,-4,0,3,4,3,5,17,20,52,1,14,55,0,22,373,4.0,7.14,0.0,2,3,0,1.33,3.06,0.14,0,2,0,0,0,2,0,3,66.67,0.0,11.76,17.65,-0.46,0.0,0.34,0.46,0.34,0.57,1.95,2.3,5.98,0.11
Ty,11.2,-6,3,13,81,10,12,12,16,75,2,20,141,45,63,348,1.33,10.0,23.08,2,4,0,6.23,6.25,0.22,0,2,0,0,0,4,2,4,15.38,0.0,33.33,33.33,-0.54,0.27,1.16,7.23,0.89,1.07,1.07,1.43,6.7,0.18
Tyler Durden,94.0,0,7,96,609,88,133,101,123,820,13,166,796,104,330,3024,0.92,7.83,7.29,45,22,1,6.34,8.12,0.27,1,26,13,5,0,42,5,48,27.08,38.46,41.58,47.52,0.0,0.07,1.02,6.48,0.94,1.41,1.07,1.31,8.72,0.14
umad,138.9,-17,27,267,1841,239,291,132,163,284,27,257,1613,210,672,5666,0.56,10.51,10.11,52,31,1,6.9,2.15,0.05,18,69,27,12,2,21,6,30,25.84,44.44,15.91,22.73,-0.12,0.19,1.92,13.25,1.72,2.1,0.95,1.17,2.04,0.19
Umpaqua,17.8,-1,1,18,97,15,23,15,15,126,2,35,117,0,46,584,0.65,5.71,5.56,8,0,2,5.39,8.4,0.22,0,6,3,0,1,5,0,5,33.33,0.0,33.33,33.33,-0.06,0.06,1.01,5.45,0.84,1.29,0.84,0.84,7.08,0.11
UNlTY,52.2,-5,5,91,558,86,102,57,63,149,3,96,563,60,232,1728,0.62,3.12,5.49,16,6,0,6.13,2.61,0.09,4,20,9,1,1,13,2,17,21.98,11.11,22.81,29.82,-0.1,0.1,1.74,10.69,1.65,1.95,1.09,1.21,2.85,0.06
urkel,16.0,-2,1,25,174,24,28,14,14,53,1,28,161,5,65,628,0.5,3.57,4.0,4,0,0,6.96,3.79,0.08,1,4,1,0,0,4,0,5,16.0,0.0,28.57,35.71,-0.12,0.06,1.56,10.88,1.5,1.75,0.88,0.88,3.31,0.06
Vader,47.599999999999994,1,5,65,424,60,68,49,53,224,12,98,495,20,198,1725,0.78,12.24,7.69,8,4,0,6.52,4.57,0.13,1,12,5,0,1,11,1,13,18.46,0.0,22.45,26.53,0.02,0.11,1.37,8.91,1.26,1.43,1.03,1.11,4.71,0.25
Vedic D,62.1,16,14,84,566,68,94,76,84,235,13,110,640,35,259,2344,0.89,11.82,16.67,26,8,2,6.74,3.09,0.1,3,20,8,3,2,13,5,20,23.81,37.5,17.11,26.32,0.26,0.23,1.35,9.11,1.1,1.51,1.22,1.35,3.78,0.21
VerniSanders,75.3,5,6,84,932,75,99,89,104,366,19,138,691,90,292,3089,1.05,13.77,7.14,24,15,3,11.1,4.11,0.12,13,10,9,6,0,20,5,27,11.9,66.67,22.47,30.34,0.07,0.08,1.12,12.38,1.0,1.31,1.18,1.38,4.86,0.25
W.E.B DuBall,25.5,-3,2,20,104,18,28,49,53,248,5,43,238,45,103,995,1.89,11.63,10.0,10,4,0,5.2,5.06,0.25,1,5,4,1,0,9,2,14,25.0,25.0,18.37,28.57,-0.12,0.08,0.78,4.08,0.71,1.1,1.92,2.08,9.73,0.2
wallsquirrel,319.7,23,40,457,3692,413,515,367,442,1638,99,567,3473,323,1422,11772,0.86,17.46,8.75,102,75,4,8.08,4.46,0.14,37,104,44,18,2,94,15,119,22.76,40.91,25.61,32.43,0.07,0.13,1.43,11.55,1.29,1.61,1.15,1.38,5.12,0.31
waterlemon,690.5,-4,79,889,4827,806,1047,1020,1139,5808,153,1248,7286,422,2933,21006,1.09,12.26,8.89,241,119,4,5.43,5.69,0.28,38,317,126,47,7,303,46,368,35.66,37.3,29.71,36.08,-0.01,0.11,1.29,6.99,1.17,1.52,1.48,1.65,8.41,0.22
Wavy~Gravy,0.3,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,43,0.0,0.0,0.0,0,0,0,0.0,0.0,0.05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0
Way Maker,40.0,6,6,52,368,46,59,42,52,116,9,70,482,30,196,1629,0.88,12.86,11.54,13,10,0,7.08,2.76,0.07,5,13,6,3,0,9,3,15,25.0,50.0,21.43,35.71,0.15,0.15,1.3,9.2,1.15,1.48,1.05,1.3,2.9,0.22
Wegon Windis,1.6,0,0,2,17,2,2,1,1,0,0,2,20,0,8,72,0.5,0.0,0.0,0,0,0,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,10.62,1.25,1.25,0.62,0.62,0.0,0.0
Werth,16.9,1,5,24,214,18,24,21,25,99,5,28,172,45,77,578,1.04,17.86,20.83,6,4,1,8.92,4.71,0.17,2,4,3,1,1,6,1,8,16.67,33.33,28.57,38.1,0.06,0.3,1.42,12.66,1.07,1.42,1.24,1.48,5.86,0.3
