Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
Witcher,205.9,-2,21,203,1685,182,239,239,263,2206,39,371,1883,105,753,6727,1.1,10.51,10.34,57,24,0,8.3,9.23,0.33,21,58,18,8,4,82,10,96,28.57,44.44,34.31,40.17,-0.01,0.1,0.99,8.18,0.88,1.16,1.16,1.28,10.71,0.19
WRIG,38.2,-4,2,49,401,45,55,51,76,220,9,66,393,40,160,1412,1.38,13.64,4.08,10,25,2,8.18,4.31,0.16,6,11,4,0,0,16,3,14,22.45,0.0,31.37,27.45,-0.1,0.05,1.28,10.5,1.18,1.44,1.34,1.99,5.76,0.24
xcv,734.0,-30,90,953,6634,853,1058,707,893,4619,201,1301,7623,647,3114,24858,0.84,15.45,9.44,205,186,10,6.96,6.53,0.19,53,226,94,29,8,232,32,277,23.71,30.85,32.81,39.18,-0.04,0.12,1.3,9.04,1.16,1.44,0.96,1.22,6.29,0.27
Xx360NoSwagx,219.0,6,21,231,1415,209,284,348,409,2261,64,392,2695,242,1105,6923,1.44,16.33,9.09,75,61,1,6.13,6.5,0.33,8,60,34,12,4,117,21,141,25.97,35.29,33.62,40.52,0.03,0.1,1.05,6.46,0.95,1.3,1.59,1.87,10.32,0.29
yawn,33.3,-11,2,27,118,25,37,60,68,431,4,58,327,25,133,926,1.84,6.9,7.41,12,8,0,4.37,7.18,0.47,1,12,3,0,1,23,1,28,44.44,0.0,38.33,46.67,-0.33,0.06,0.81,3.54,0.75,1.11,1.8,2.04,12.94,0.12
yippie,65.1,13,9,114,839,105,120,62,73,226,12,115,849,5,333,2284,0.61,10.43,7.89,15,11,0,7.36,3.65,0.1,8,21,17,8,0,16,6,21,18.42,47.06,25.81,33.87,0.2,0.14,1.75,12.89,1.61,1.84,0.95,1.12,3.47,0.18
yiss,32.4,-5,3,48,175,45,67,30,39,231,3,65,344,65,149,872,0.58,4.62,6.25,22,9,0,3.65,7.7,0.26,0,21,8,4,0,7,1,7,43.75,50.0,23.33,23.33,-0.15,0.09,1.48,5.4,1.39,2.07,0.93,1.2,7.13,0.09
Yo YoYo,85.6,-1,10,132,1236,119,139,112,123,337,23,155,826,95,343,3865,0.88,14.84,7.58,20,11,3,9.36,3.01,0.09,15,23,11,4,0,22,5,27,17.42,36.36,19.64,24.11,-0.01,0.12,1.54,14.44,1.39,1.62,1.31,1.44,3.94,0.27
Youareyou,25.0,5,2,35,315,32,39,13,20,35,6,42,252,35,107,1151,0.51,14.29,5.71,7,7,1,9.0,2.69,0.03,1,5,4,4,0,2,0,2,14.29,100.0,15.38,15.38,0.2,0.08,1.4,12.6,1.28,1.56,0.52,0.8,1.4,0.24
ZipZop,10.2,-1,0,15,80,15,15,10,10,60,3,19,130,40,60,407,0.67,15.79,0.0,0,0,0,5.33,6.0,0.15,0,6,3,1,0,0,1,1,40.0,33.33,0.0,10.0,-0.1,0.0,1.47,7.84,1.47,1.47,0.98,0.98,5.88,0.29
Zoltan Mesko,65.7,5,10,78,575,67,88,85,110,412,17,116,571,78,239,2457,1.25,14.66,12.82,21,25,1,7.37,4.85,0.17,4,19,5,2,1,21,4,23,24.36,40.0,24.71,27.06,0.08,0.15,1.19,8.75,1.02,1.34,1.29,1.67,6.27,0.26
||||||||||||,408.3,27,78,806,5698,718,817,471,552,676,62,728,5434,250,2182,14007,0.68,8.52,9.68,99,81,10,7.07,1.44,0.05,51,202,79,23,6,79,13,106,25.06,29.11,16.77,22.51,0.07,0.19,1.97,13.96,1.76,2.0,1.15,1.35,1.66,0.15
~,62.0,-13,4,44,192,40,73,120,129,706,5,119,501,60,208,1742,1.77,4.2,9.09,33,9,0,4.36,5.88,0.41,0,19,5,2,0,42,1,47,43.18,40.0,35.0,39.17,-0.21,0.06,0.71,3.1,0.65,1.18,1.94,2.08,11.39,0.08
~zion~,8.0,-1,0,11,43,11,12,12,12,92,1,14,92,0,36,197,1.0,7.14,0.0,1,0,0,3.91,7.67,0.47,0,4,3,2,0,5,0,6,36.36,66.67,41.67,50.0,-0.12,0.0,1.38,5.38,1.38,1.5,1.5,1.5,11.5,0.12
