Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
xcv,390.9,9,55,524,3865,465,566,382,459,2257,117,721,3908,377,1600,12959,0.81,16.23,10.5,101,77,4,7.38,5.91,0.17,31,128,43,20,4,121,14,156,24.43,46.51,31.68,40.84,0.02,0.14,1.34,9.89,1.19,1.45,0.98,1.17,5.77,0.3
yeeeeeeeet,6.6000000000000005,0,2,10,88,8,10,8,8,23,0,12,50,0,20,270,0.8,0.0,20.0,2,0,0,8.8,2.88,0.09,2,2,1,0,0,3,0,4,20.0,0.0,37.5,50.0,0.0,0.3,1.52,13.33,1.21,1.52,1.21,1.21,3.48,0.0
yippie,82.7,-3,5,131,750,125,162,80,88,299,11,150,1030,45,411,3040,0.54,7.33,3.82,37,8,1,5.73,3.74,0.1,5,45,16,7,0,22,2,30,34.35,43.75,27.5,37.5,-0.04,0.06,1.58,9.07,1.51,1.96,0.97,1.06,3.62,0.13
Yo YoYo,94.6,5,16,170,1043,154,178,98,107,430,18,173,1148,60,460,3546,0.6,10.4,9.41,24,9,0,6.14,4.39,0.12,7,47,20,7,1,26,5,35,27.65,35.0,26.53,35.71,0.05,0.17,1.8,11.03,1.63,1.88,1.04,1.13,4.55,0.19
yumad2.0,16.5,1,4,22,149,18,25,17,28,64,5,30,154,45,69,635,1.12,16.67,18.18,7,11,0,6.77,3.76,0.1,2,2,2,0,0,3,1,3,9.09,0.0,17.65,17.65,0.06,0.24,1.33,9.03,1.09,1.52,1.03,1.7,3.88,0.3
Zeke,8.0,1,2,15,160,13,13,6,10,12,5,14,96,0,38,268,0.77,35.71,13.33,0,4,0,10.67,2.0,0.04,2,1,2,1,0,1,0,0,6.67,50.0,16.67,0.0,0.12,0.25,1.88,20.0,1.62,1.62,0.75,1.25,1.5,0.62
Zig!,0.2,0,0,1,1,1,1,0,0,0,0,0,5,0,2,7,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Zoltan Mesko,67.5,-15,6,91,750,84,103,65,82,238,20,130,584,50,240,2489,0.8,15.38,6.59,19,17,1,8.24,3.66,0.1,6,18,8,1,0,15,3,16,19.78,12.5,23.08,24.62,-0.22,0.09,1.35,11.11,1.24,1.53,0.96,1.21,3.53,0.3
||||||||||||,889.6,-24,152,1813,11040,1646,1880,832,1059,1256,169,1631,12074,500,4842,30044,0.56,10.36,8.38,234,227,15,6.09,1.51,0.04,87,514,200,67,15,119,44,163,28.35,33.5,14.3,19.59,-0.03,0.17,2.04,12.41,1.85,2.11,0.94,1.19,1.41,0.19
~,184.5,11,13,136,606,123,185,450,475,1984,40,342,1382,105,559,5443,2.57,11.7,9.56,62,25,0,4.46,4.41,0.36,0,45,21,5,5,197,6,227,33.09,23.81,43.78,50.44,0.06,0.07,0.74,3.28,0.67,1.0,2.44,2.57,10.75,0.22
